station_id,name,island,full_name,lat,lng,elevation,status,location,attributes
0214,Waipunalei,Hawaii,Waipunalei,19.9090639,-155.332875,1654.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0221,Kaluamakani,Hawaii,Kaluamakani,19.9153271,-155.5002897,1880.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'RGtip_1_Tot60s', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'RF_1_Tot60s', 'Outgoing longwave radiation']"
0222,Aipalaoa,Hawaii,Aipalaoa,19.8541197,-155.5915919,2039.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0231,Kaiholena,Hawaii,Kaiholena,19.16877,-155.57035,631.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0241,Keahuolu,Hawaii,Keahuolū,19.668669,-155.957474,537.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Cellular signal strength', 'RGtip_1_Tot300s', 'Maximum rain intensity', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Pressure', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'RGtip_1_Tot60s', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'RF_1_Tot60s', 'Outgoing longwave radiation']"
0242,Kaiaulu Puuwaawaa,Hawaii,Kaiāulu Puʻuwaʻawaʻa,19.77241,-155.83118,1161.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0243,Kona Hema,Hawaii,Kona Hema,19.2068247,-155.8109802,1283.0,active,hawaii,"['5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Battery voltage', 'Incoming shortwave radiation', 'Saturation vapor pressure, sensor 2', 'Maximum air temperature, sensor 1', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Saturation vapor pressure, sensor 1', 'Pressure', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0244,Kealakekua,Hawaii,Kealakekua,19.505859,-155.762429,1840.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Soil moisture, sensor 3', 'Albedo', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Saturation vapor pressure, sensor 2', 'NR01 sensor body temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Logger panel temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0245,Kipuka Nui,Hawaii,Kīpuka Nui,19.5087559,-155.8445347,1176.0,inactive,hawaii,"['5-minute cellular data usage', 'Maximum relative humidity, sensor 1', 'Cellular signal quality', 'Maximum wind gust', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Cellular signal strength', 'RGtip_1_Tot300s', 'Maximum wind speed', 'Minimum air temperature, sensor 2', 'Battery voltage', 'Maximum air temperature, sensor 1', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Enclosure relative humidity', 'Logger panel temperature', 'Minimum soil temperature']"
0251,Kehena,Hawaii,Kehena Ditch Cabin,20.122834,-155.749329,1158.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0252,Lalamilo,Hawaii,Lālāmilo,20.019528,-155.677085,802.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0253,Puuloa,Hawaii,Puʻuloa,20.0621502,-155.7511354,1026.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0254,Kawaihae,Hawaii,Kawaihae,20.0240444,-155.807983,113.0,active,hawaii,"['Soil heat flux, sensor 1', '5-minute cellular data usage', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Maximum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Cellular signal quality', 'Rainfall', 'Maximum wind gust', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Minimum air temperature, sensor 1', 'Soil temperature, sensor 4', 'Wind direction standard deviation, wind speed weighted', 'Cellular signal strength', 'Maximum rain intensity', 'RGtip_1_Tot300s', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Maximum wind speed', 'Soil moisture, sensor 3', 'Albedo', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Maximum air temperature, sensor 1', 'Saturation vapor pressure, sensor 2', 'Minimum relative humidity, sensor 1', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Maximum soil temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Logger panel temperature', 'Minimum soil temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0255,Waipoo,Hawaii,Waipoʻo,20.099334,-155.696415,1381.0,active,hawaii,"['Soil heat flux, sensor 1', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Relative humidity, sensor 2', 'Rainfall', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Wind direction standard deviation, wind speed weighted', 'Wind direction standard deviation', 'Maximum rain intensity', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Albedo', 'Air temperature, sensor 2', 'Soil temperature, sensor 3', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Saturation vapor pressure, sensor 2', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Pressure', 'Saturation vapor pressure, sensor 1', 'Soil temperature, sensor 2', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Sea level pressure', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0281,IPIF,Hawaii,Institute of Pacific Islands Forestry,19.69748,-155.0954,112.0,active,hawaii,"['Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Relative humidity, sensor 2', 'Rainfall', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Wind direction standard deviation, wind speed weighted', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Albedo', 'Air temperature, sensor 2', 'Battery voltage', 'Incoming shortwave radiation', 'Saturation vapor pressure, sensor 2', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Saturation vapor pressure, sensor 1', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Logger panel temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0282,Spencer,Hawaii,Spencer,19.96358,-155.25014,469.0,active,hawaii,"['Soil heat flux, sensor 1', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Relative humidity, sensor 2', 'Rainfall', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Soil heat flux, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Soil moisture, sensor 3', 'Albedo', 'Air temperature, sensor 2', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Saturation vapor pressure, sensor 2', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Logger panel temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0283,Laupahoehoe,Hawaii,Laupāhoehoe,19.93217,-155.29129,1152.0,active,hawaii,"['Soil heat flux, sensor 1', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Relative humidity, sensor 2', 'Rainfall', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Wind direction standard deviation, wind speed weighted', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Soil moisture, sensor 3', 'Albedo', 'Air temperature, sensor 2', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Saturation vapor pressure, sensor 2', 'NR01 sensor body temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Logger panel temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0286,Palamanui,Hawaii,Pālamanui,19.73756,-155.99582,264.0,active,hawaii,"['Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Relative humidity, sensor 2', 'Rainfall', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Wind direction standard deviation, wind speed weighted', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Albedo', 'Air temperature, sensor 2', 'Incoming shortwave radiation', 'Saturation vapor pressure, sensor 2', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Saturation vapor pressure, sensor 1', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0287,Mamalahoa,Hawaii,Māmalahoa,19.80258,-155.850629,603.0,active,hawaii,"['Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Relative humidity, sensor 2', 'Rainfall', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Wind direction standard deviation, wind speed weighted', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Albedo', 'Air temperature, sensor 2', 'Battery voltage', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Saturation vapor pressure, sensor 2', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Saturation vapor pressure, sensor 1', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Net shortwave radiation', 'Outgoing longwave radiation']"
0288,Puuwaawaa,Hawaii,Puʻuwaʻawaʻa,19.725393,-155.873917,1654.0,inactive,hawaii,"['Soil heat flux, sensor 1', 'Sky temperature', 'Net incoming radiation', 'Soil moisture, sensor 1', 'Vapor pressure, sensor 2', 'Net outgoing radiation', 'Relative humidity, sensor 2', 'Rainfall', 'NR01 heater duty cycle', 'Mean wind speed', 'Vapor pressure, sensor 1', 'Wind direction standard deviation, wind speed weighted', 'Wind direction standard deviation', 'Vapor pressure deficit, sensor 2', 'Unit vector average wind direction', 'Net radiation', 'Soil moisture, sensor 3', 'Air temperature, sensor 2', 'Battery voltage', 'Surface soil heat flux', 'Incoming shortwave radiation', 'Soil moisture, sensor 2', 'Saturation vapor pressure, sensor 2', 'NR01 sensor body temperature', 'Outgoing shortwave radiation', 'Net longwave radiation', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Resultant vector wind speed', 'Relative humidity, sensor 1', 'Enclosure relative humidity', 'Air temperature, sensor 1', 'Vapor pressure deficit, sensor 1', 'Surface temperature', 'Resultant vector wind direction', 'Incoming longwave radiation', 'Logger panel temperature', 'Net shortwave radiation', 'Outgoing longwave radiation']"
